日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-02-19,'300751,迈为股份,176.1,183.66,173.22,175.01,173.0,3.1,1.7919,8.479,1102267,196151690.6,9157200000.0,2289300000.0
2019-02-18,'300751,迈为股份,173.0,174.77,167.89,169.58,170.0,3.0,1.7647,5.5893,726614,124552930.21,8996000000.0,2249000000.0
2019-02-15,'300751,迈为股份,170.0,176.01,170.0,171.8,171.83,-1.83,-1.065,6.4449,837833,144533454.62,8840000000.0,2210000000.0
2019-02-14,'300751,迈为股份,171.83,172.1,167.11,170.05,171.39,0.44,0.2567,6.7678,879812,149199351.05,8935160000.0,2233790000.0
2019-02-13,'300751,迈为股份,171.39,177.0,168.01,177.0,173.0,-1.61,-0.9306,7.1891,934581,159553259.8,8912280000.0,2228070000.0
2019-02-12,'300751,迈为股份,173.0,173.22,164.0,165.9,164.21,8.79,5.3529,8.3876,1090386,183929329.27,8996000000.0,2249000000.0
2019-02-11,'300751,迈为股份,164.21,169.8,157.51,158.38,158.08,6.13,3.8778,6.9403,902238,147117336.9,8538920000.0,2134730000.0
2019-02-01,'300751,迈为股份,158.08,160.0,146.04,149.72,148.75,9.33,6.2723,6.7283,874678,134888564.9,8220160000.0,2055040000.0
2019-01-31,'300751,迈为股份,148.75,152.94,147.3,148.96,149.3,-0.55,-0.3684,5.9085,768103,115492171.75,7735000000.0,1933750000.0
2019-01-30,'300751,迈为股份,149.3,168.47,149.27,165.02,165.85,-16.55,-9.9789,12.6773,1648045,258002467.79,7763600000.0,1940900000.0
2019-01-29,'300751,迈为股份,165.85,169.77,160.02,166.6,167.9,-2.05,-1.221,6.7918,882928,145894941.98,8624200000.0,2156050000.0
2019-01-28,'300751,迈为股份,167.9,169.93,158.38,161.34,162.1,5.8,3.578,7.5127,976646,160782696.54,8730800000.0,2182700000.0
2019-01-25,'300751,迈为股份,162.1,166.25,152.03,153.2,153.4,8.7,5.6714,8.97,1166098,186320001.3,8429200000.0,2107300000.0
2019-01-24,'300751,迈为股份,153.4,153.79,147.66,152.12,153.48,-0.08,-0.0521,7.0452,915876,138031748.56,7976800000.0,1994200000.0
2019-01-23,'300751,迈为股份,153.48,155.66,148.0,153.6,153.6,-0.12,-0.0781,7.3891,960586,145645554.6,7980960000.0,1995240000.0
2019-01-22,'300751,迈为股份,153.6,153.74,142.12,143.87,142.59,11.01,7.7214,9.4074,1222964,181506403.04,7987200000.0,1996800000.0
2019-01-21,'300751,迈为股份,142.59,145.52,142.09,142.09,142.2,0.39,0.2743,3.6188,470450,67394951.5,7414680000.0,1853670000.0
2019-01-18,'300751,迈为股份,142.2,145.9,137.0,142.0,145.91,-3.71,-2.5427,7.8087,1015125,143161578.8,7394400000.0,1848600000.0
2019-01-17,'300751,迈为股份,145.91,148.95,143.25,147.52,145.3,0.61,0.4198,5.6867,739272,107818448.48,7587320000.0,1896830000.0
2019-01-16,'300751,迈为股份,145.3,156.0,143.03,143.03,144.13,1.17,0.8118,9.0165,1172143,174135914.07,7555600000.0,1888900000.0
2019-01-15,'300751,迈为股份,144.13,144.32,137.03,139.0,140.0,4.13,2.95,6.7129,872678,122988574.36,7494760000.0,1873690000.0
2019-01-14,'300751,迈为股份,140.0,143.88,137.64,139.03,139.49,0.51,0.3656,5.3809,699513,98424527.24,7280000000.0,1820000000.0
2019-01-11,'300751,迈为股份,139.49,141.47,134.5,140.0,142.12,-2.63,-1.8505,11.9689,1555963,213962951.52,7253480000.0,1813370000.0
2019-01-10,'300751,迈为股份,142.12,146.3,140.1,141.62,139.05,3.07,2.2078,8.2101,1067310,152850575.0,7390240000.0,1847560000.0
2019-01-09,'300751,迈为股份,139.05,145.45,138.5,143.97,143.0,-3.95,-2.7622,7.3455,954913,135299305.58,7230600000.0,1807650000.0
2019-01-08,'300751,迈为股份,143.0,145.78,139.99,142.51,143.96,-0.96,-0.6669,7.3067,949877,135285332.15,7436000000.0,1859000000.0
2019-01-07,'300751,迈为股份,143.96,148.89,134.02,135.0,135.36,8.6,6.3534,11.2157,1458038,204397318.26,7485920000.0,1871480000.0
2019-01-04,'300751,迈为股份,135.36,135.66,126.0,126.01,126.61,8.75,6.911,10.1216,1315805,172998050.88,7038720000.0,1759680000.0
2019-01-03,'300751,迈为股份,126.61,128.88,124.8,125.0,125.69,0.92,0.732,8.4149,1093938,139016933.81,6583720000.0,1645930000.0
2019-01-02,'300751,迈为股份,125.69,128.29,119.84,120.5,119.72,5.97,4.9866,8.2975,1078680,134828113.82,6535880000.0,1633970000.0
2018-12-28,'300751,迈为股份,119.72,120.08,116.25,116.8,116.75,2.97,2.5439,7.1848,934030,110524416.88,6225440000.0,1556360000.0
2018-12-27,'300751,迈为股份,116.75,119.48,116.51,117.94,115.71,1.04,0.8988,9.3529,1215874,143538400.58,6071000000.0,1517750000.0
2018-12-26,'300751,迈为股份,115.71,118.88,115.65,117.43,116.94,-1.23,-1.0518,8.2205,1068667,125612491.2,6016920000.0,1504230000.0
2018-12-25,'300751,迈为股份,116.94,117.61,112.82,114.96,116.06,0.88,0.7582,7.3327,953257,109887356.85,6080880000.0,1520220000.0
2018-12-24,'300751,迈为股份,116.06,117.33,111.18,111.5,112.22,3.84,3.4218,8.2159,1068071,122797802.76,6035120000.0,1508780000.0
2018-12-21,'300751,迈为股份,112.22,112.74,109.11,109.11,109.85,2.37,2.1575,8.0294,1043828,115490420.28,5835440000.0,1458860000.0
2018-12-20,'300751,迈为股份,109.85,110.3,107.6,108.0,108.45,1.4,1.2909,7.7165,1003144,109373728.72,5712200000.0,1428050000.0
2018-12-19,'300751,迈为股份,108.45,116.4,107.07,115.51,115.1,-6.65,-5.7776,13.3346,1733504,193083523.58,5639400000.0,1409850000.0
2018-12-18,'300751,迈为股份,115.1,117.46,114.29,115.57,117.09,-1.99,-1.6995,5.8323,758200,87694409.0,5985200000.0,1496300000.0
2018-12-17,'300751,迈为股份,117.09,117.39,114.11,115.01,116.2,0.89,0.7659,7.7562,1008300,116686894.0,6088680000.0,1522170000.0
2018-12-14,'300751,迈为股份,116.2,122.44,116.2,120.75,121.5,-5.3,-4.3621,10.6001,1378015,164268240.27,6042400000.0,1510600000.0
2018-12-13,'300751,迈为股份,121.5,123.0,118.8,121.58,122.08,-0.58,-0.4751,11.4285,1485706,180018358.2,6318000000.0,1579500000.0
2018-12-12,'300751,迈为股份,122.08,125.55,120.59,124.9,124.26,-2.18,-1.7544,12.9462,1683011,207379896.86,6348160000.0,1587040000.0
2018-12-11,'300751,迈为股份,124.26,130.3,123.67,128.73,128.4,-4.14,-3.2243,16.5252,2148275,271408780.99,6461520000.0,1615380000.0
2018-12-10,'300751,迈为股份,128.4,130.94,127.15,127.15,127.81,0.59,0.4616,10.1051,1313658,169423963.25,6676800000.0,1669200000.0
2018-12-07,'300751,迈为股份,127.81,129.23,126.0,128.78,127.8,0.01,0.0078,8.6207,1120697,143048884.7,6646120000.0,1661530000.0
2018-12-06,'300751,迈为股份,127.8,132.55,126.58,129.6,131.18,-3.38,-2.5766,15.6135,2029760,263422134.06,6645600000.0,1661400000.0
2018-12-05,'300751,迈为股份,131.18,131.25,124.41,125.0,128.14,3.04,2.3724,17.3011,2249142,286843959.44,6821360000.0,1705340000.0
2018-12-04,'300751,迈为股份,128.14,131.3,126.54,128.4,129.4,-1.26,-0.9737,15.1502,1969521,253910486.15,6663280000.0,1665820000.0
2018-12-03,'300751,迈为股份,129.4,135.4,126.75,130.0,127.78,1.62,1.2678,23.8562,3101303,405028742.41,6728800000.0,1682200000.0
2018-11-30,'300751,迈为股份,127.78,128.9,122.51,127.0,127.78,0.0,0.0,20.9736,2726573,343838655.01,6644560000.0,1661140000.0
2018-11-29,'300751,迈为股份,127.78,131.77,127.02,129.0,131.23,-3.45,-2.629,24.115,3134951,405024882.76,6644560000.0,1661140000.0
2018-11-28,'300751,迈为股份,131.23,131.23,122.1,123.39,119.3,11.93,10.0,29.3719,3818348,481539780.67,6823960000.0,1705990000.0
2018-11-27,'300751,迈为股份,119.3,128.7,118.31,126.0,121.0,-1.7,-1.405,34.0627,4428147,550552146.48,6203600000.0,1550900000.0
2018-11-26,'300751,迈为股份,121.0,123.9,114.0,114.0,114.95,6.05,5.2632,31.1728,4052458,481991924.39,6292000000.0,1573000000.0
2018-11-23,'300751,迈为股份,114.95,116.77,113.0,114.0,114.01,0.94,0.8245,20.9772,2727038,314384110.13,5977400000.0,1494350000.0
2018-11-22,'300751,迈为股份,114.01,118.5,113.68,115.6,116.0,-1.99,-1.7155,16.7505,2177566,251667720.11,5928520000.0,1482130000.0
2018-11-21,'300751,迈为股份,116.0,118.88,111.51,118.0,120.1,-4.1,-3.4138,28.3423,3684505,423204348.52,6032000000.0,1508000000.0
2018-11-20,'300751,迈为股份,120.1,121.15,116.48,118.02,118.8,1.3,1.0943,27.0325,3514229,418437744.06,6245200000.0,1561300000.0
2018-11-19,'300751,迈为股份,118.8,122.22,117.0,117.41,115.5,3.3,2.8571,28.5087,3706130,441578600.24,6177600000.0,1544400000.0
2018-11-16,'300751,迈为股份,115.5,119.58,115.0,115.0,119.5,-4.0,-3.3473,37.0824,4820717,563791543.23,6006000000.0,1501500000.0
2018-11-15,'300751,迈为股份,119.5,119.5,110.1,119.5,108.64,10.86,9.9963,60.1959,7825468,909625725.56,6214000000.0,1553500000.0
2018-11-14,'300751,迈为股份,108.64,108.64,108.64,108.64,98.76,9.88,10.0041,0.3635,47253,5133565.92,5649280000.0,1412320000.0
2018-11-13,'300751,迈为股份,98.76,98.76,98.76,98.76,89.78,8.98,10.0022,0.3862,50200,4957752.0,5135520000.0,1283880000.0
2018-11-12,'300751,迈为股份,89.78,89.78,89.78,89.78,81.62,8.16,9.9975,0.1492,19400,1741732.0,4668560000.0,1167140000.0
2018-11-09,'300751,N迈为,81.62,81.62,68.02,68.02,56.68,24.94,44.0014,0.2992,38900,3163198.0,4244240000.0,1061060000.0
